file,form,group,n,rep,rng,gap,zrep,zrng,zgap,core,aug
kurdilihicazkar--sarki--agiraksak--soyle_ey--rahmi_bey.txt,sarki,vocal,350,0.1174785100286533,21.056603773584907,0.06017191977077364,-0.47720041809122565,0.6019118731497691,0.918125834864294,-1.0791122912409947,-0.16098645637670073
kurdilihicazkar--sarki--aksak--bunca_cevrinle--emin_ongan.txt,sarki,vocal,461,0.1673913043478261,16.9811320754717,0.0,0.15197203647786173,-0.08278136506252656,-1.1100362334777238,0.2347534015403883,-0.8752828319373356
kurdilihicazkar--sarki--aksak--def-i_nalis--tanburi_cemil_bey.txt,sarki,vocal,454,0.09271523178807947,19.0188679245283,0.04856512141280353,-0.7893522975105328,0.25956525404362096,0.5269056734633055,-1.0489175515541538,-0.5220118780908483
kurdilihicazkar--sarki--aksak--gidelim_goksuya--lavtaci_hristo.txt,sarki,vocal,560,0.16457960644007155,16.9811320754717,0.017889087656529516,0.11652936294577386,-0.08278136506252656,-0.507064462584663,0.1993107280083004,-0.30775373457636257
kurdilihicazkar--sarki--aksak--gun_dogmayacak--musa_sureyya_bey.txt,sarki,vocal,478,0.1761006289308176,19.0188679245283,0.018867924528301886,0.2617568561871998,0.25956525404362096,-0.4740716675735332,0.00219160214357883,-0.47188006542995437
kurdilihicazkar--sarki--aksak--her_gece--bimen_sen.txt,sarki,vocal,396,0.21265822784810126,22.41509433962264,0.05063291139240506,0.7225812712030564,0.8301429525538673,0.5966028547714967,-0.1075616813508109,0.48904117342068576
kurdilihicazkar--sarki--aksak--mahrum-i_sevkim--rahmi_bey.txt,sarki,vocal,428,0.1920374707259953,19.0188679245283,0.02576112412177986,0.4626476699980295,0.25956525404362096,-0.2417286411542035,0.2030824159544085,-0.03864622519979499
kurdilihicazkar--sarki--aksak--muntazir_tesrifine--haci_arif_bey.txt,sarki,vocal,512,0.12524461839530332,16.9811320754717,0.015655577299412915,-0.37930524852309355,-0.08278136506252656,-0.5823474351540902,-0.296523883460567,-0.8788713186146572
kurdilihicazkar--sarki--aksak--nazarin_fikrime--leyla_saz.txt,sarki,vocal,383,0.1256544502617801,19.0188679245283,0.005235602094240838,-0.3741391398147142,0.25956525404362096,-0.9335643905828438,-0.6337043938583351,-1.567268784441179
kurdilihicazkar--sarki--aksak--nereden_sevdim--selahaddin_pinar.txt,sarki,vocal,304,0.1485148514851485,21.056603773584907,0.0033003300330033004,-0.08597385180927117,0.6019118731497691,-0.99879490676841,-0.6878857249590403,-1.6866806317274503
kurdilihicazkar--sarki--aksak--nicin_terkeyleyip--haci_arif_bey.txt,sarki,vocal,537,0.12313432835820895,21.056603773584907,0.022388059701492536,-0.40590637115311506,0.6019118731497691,-0.3554215619943932,-1.0078182443028842,-1.3632398062972775
kurdilihicazkar--sarki--aksak--safalar_getirdiniz--avni_anil.txt,sarki,vocal,824,0.42284325637910086,16.9811320754717,0.027946537059538274,3.3720548604572023,-0.08278136506252656,-0.16806684606920813,3.454836225519729,3.286769379450521
