family,vocal_id,instr_id,transposition,n_anchors,q1a_leapstep_asym,q1b_repins_vocal,q1b_repins_instr,q1b_repins_asym,q2_ins_rate_vocal,q2_ins_rate_instr,q2_len_diff,q2_gap_asym,q3_prerun_gap_minus_nongap,q4_register_slope,q5_beatstrength_rel,q5_phrase_end_coincidence,q6_insint_vocal,q6_insint_instr,quality
288_1,NLB142069_01,NLB176036_01,0,47,0.0,0.42857142857142855,0.0,0.42857142857142855,0.14893617021276595,0.06382978723404255,4,0.0,-0.27500000000000036,-2.0893544751588777,0.5555555555555556,0.8888888888888888,1.7142857142857142,2.0,0.72
288_1,NLB142069_01,NLB178502_01,-5,36,0.02857142857142857,0.4444444444444444,nan,nan,0.5,0.0,18,0.05714285714285714,-0.40561224489795933,-1.2325024835184686,0.11805555555555558,0.3888888888888889,2.0555555555555554,nan,0.6666666666666666
288_1,NLB142069_01,NLB179025_01,4,54,-0.07547169811320754,nan,0.16666666666666666,nan,0.0,0.1111111111111111,-6,0.0,nan,-2.509090909090914,nan,nan,nan,1.5,0.35185185185185186
288_1,NLB142069_01,NLB179027_01,4,54,-0.07547169811320754,nan,0.16666666666666666,nan,0.0,0.1111111111111111,-6,0.0,nan,-2.2909090909090932,nan,nan,nan,1.3333333333333333,0.35185185185185186
288_1,NLB142069_01,NLB184326_01,-7,48,0.0,0.3333333333333333,0.0,0.3333333333333333,0.125,0.0625,3,0.0,-0.27500000000000036,-2.711847703666625,0.5555555555555556,0.8888888888888888,2.1666666666666665,1.3333333333333333,0.7058823529411765
288_1,NLB142069_01,NLB179446_01,0,48,0.0,0.5,0.0,0.5,0.125,0.020833333333333332,5,0.0,-0.27500000000000036,-2.6556439003893475,0.5555555555555556,0.8888888888888888,1.6666666666666667,1.0,0.7142857142857143
288_1,NLB142069_02,NLB126020_01,-2,37,0.0,nan,0.3076923076923077,nan,0.0,0.35135135135135137,-13,-0.05555555555555555,nan,-8.304409672830724,nan,nan,nan,2.5384615384615383,0.32432432432432434
288_1,NLB142069_02,NLB126301_01,-2,36,-0.05714285714285714,0.0,0.45454545454545453,-0.45454545454545453,0.027777777777777776,0.6111111111111112,-21,-0.08571428571428572,nan,-4.048995784775601,nan,nan,2.0,1.5454545454545454,0.40540540540540543
288_1,NLB142069_02,NLB167288_01,-7,36,0.0,0.0,0.25,-0.25,0.027777777777777776,0.1111111111111111,-3,-0.02857142857142857,nan,-8.869993978250857,nan,nan,7.0,1.25,0.21621621621621623
288_1,NLB142069_02,NLB167288_02,-3,35,0.11764705882352941,0.0,0.2,-0.2,0.05714285714285714,0.14285714285714285,-3,-0.029411764705882353,nan,-9.364127889650474,nan,nan,3.5,3.5,0.24324324324324326
288_1,NLB142069_02,NLB175621_01,-10,37,-0.027777777777777776,nan,0.52,nan,0.0,0.6756756756756757,-25,-0.05555555555555555,nan,-10.036984352773827,nan,nan,nan,1.375,0.35135135135135137
288_1,NLB142069_02,NLB175743_01,-3,36,-0.02857142857142857,0.0,0.0,0.0,0.027777777777777776,0.3055555555555556,-10,-0.02857142857142857,nan,-10.80752364422089,nan,nan,7.0,2.8,0.35135135135135137
288_1,NLB142069_02,NLB180531_01,-10,36,-0.05714285714285714,0.0,0.0,0.0,0.027777777777777776,0.1388888888888889,-4,0.0,nan,-11.712656299812263,nan,nan,7.0,1.75,0.21621621621621623
288_1,NLB142069_02,NLB151493_01,-9,34,0.0,0.0,0.25,-0.25,0.08823529411764706,0.23529411764705882,-5,0.0,nan,-9.569214583417631,nan,nan,2.0,1.625,0.2702702702702703
288_1,NLB142069_02,NLB180773_01,-2,36,-0.02857142857142857,0.0,0.4444444444444444,-0.4444444444444444,0.027777777777777776,0.5,-17,-0.05714285714285714,nan,-7.592137592137593,nan,nan,1.0,1.2222222222222223,0.32432432432432434
288_1,NLB142069_02,NLB179351_01,-9,37,0.0,nan,0.29411764705882354,nan,0.0,0.4594594594594595,-17,0.0,nan,-7.698435277382644,nan,nan,nan,1.7058823529411764,0.32432432432432434
288_1,NLB142069_02,NLB176036_01,-2,37,-0.027777777777777776,nan,0.23076923076923078,nan,0.0,0.35135135135135137,-13,-0.05555555555555555,nan,-7.5362731152204825,nan,nan,nan,2.0,0.32432432432432434
288_1,NLB142069_02,NLB178502_01,-8,33,0.0625,0.0,0.0,0.0,0.12121212121212122,0.09090909090909091,1,0.0,nan,-10.596882673214479,nan,nan,4.5,2.5,0.25
288_1,NLB142069_02,NLB179025_01,2,37,-0.05555555555555555,nan,0.30434782608695654,nan,0.0,0.6216216216216216,-23,-0.05555555555555555,nan,-8.603129445234709,nan,nan,nan,1.391304347826087,0.5135135135135135
288_1,NLB142069_02,NLB179027_01,2,34,0.0,0.0,0.2692307692307692,-0.2692307692307692,0.08823529411764706,0.7647058823529411,-23,-0.06060606060606061,nan,-2.311347121296815,nan,nan,3.0,1.3461538461538463,0.5405405405405406
288_1,NLB142069_02,NLB184326_01,-9,37,0.027777777777777776,nan,0.2857142857142857,nan,0.0,0.3783783783783784,-14,-0.05555555555555555,nan,-8.577524893314367,nan,nan,nan,1.9285714285714286,0.2702702702702703
288_1,NLB142069_02,NLB179446_01,-2,37,-0.027777777777777776,nan,0.3333333333333333,nan,0.0,0.32432432432432434,-12,-0.05555555555555555,nan,-7.664295874822187,nan,nan,nan,1.6666666666666667,0.2972972972972973
288_1,NLB076090_01,NLB126020_01,0,43,0.047619047619047616,0.0,0.2857142857142857,-0.2857142857142857,0.20930232558139536,0.16279069767441862,2,-0.047619047619047616,nan,-2.269634180115309,nan,nan,1.8888888888888888,3.5714285714285716,0.68
288_1,NLB076090_01,NLB126301_01,0,48,0.0,0.0,0.3,-0.3,0.08333333333333333,0.20833333333333334,-6,-0.06382978723404255,nan,0.19351458862389231,nan,nan,2.75,2.2,0.7307692307692307
288_1,NLB076090_01,NLB167288_01,-5,40,0.0,0.16666666666666666,nan,nan,0.3,0.0,12,-0.02564102564102564,nan,-2.3416318717607147,nan,nan,2.25,nan,0.725
288_1,NLB076090_01,NLB167288_02,0,40,0.1282051282051282,0.25,nan,nan,0.3,0.0,12,-0.02564102564102564,nan,0.08895988603484978,nan,nan,1.5833333333333333,nan,0.325
288_1,NLB076090_01,NLB175621_01,-7,48,0.02127659574468085,0.25,0.35714285714285715,-0.10714285714285715,0.08333333333333333,0.2916666666666667,-10,-0.0425531914893617,nan,-1.2033387907293664,nan,nan,1.75,1.7857142857142858,0.6730769230769231
288_1,NLB076090_01,NLB175743_01,0,46,0.022222222222222223,0.0,0.0,0.0,0.13043478260869565,0.021739130434782608,5,-0.022222222222222223,nan,-4.797612387861273,nan,nan,3.1666666666666665,2.0,0.5531914893617021
288_1,NLB076090_01,NLB180531_01,-7,40,0.0,0.25,0.0,0.25,0.3,0.025,11,0.0,nan,-2.09639891930569,nan,nan,1.5833333333333333,2.0,0.7560975609756098
288_1,NLB076090_01,NLB151493_01,-7,41,0.0,0.18181818181818182,0.0,0.18181818181818182,0.2682926829268293,0.024390243902439025,10,0.0,nan,-2.7487162226067214,nan,nan,1.7272727272727273,2.0,0.7142857142857143
288_1,NLB076090_01,NLB180773_01,0,46,0.022222222222222223,0.16666666666666666,0.25,-0.08333333333333334,0.13043478260869565,0.17391304347826086,-2,-0.044444444444444446,nan,-1.9469923566024194,nan,nan,1.3333333333333333,1.625,0.6923076923076923
288_1,NLB076090_01,NLB179351_01,-7,46,0.022222222222222223,0.0,0.25,-0.25,0.13043478260869565,0.17391304347826086,-2,0.0,nan,-0.5926860785665058,nan,nan,2.0,1.375,0.6923076923076923
288_1,NLB076090_01,NLB176036_01,0,41,0.0,0.18181818181818182,0.2222222222222222,-0.04040404040404039,0.2682926829268293,0.21951219512195122,2,-0.05,nan,-1.8678714146168203,nan,nan,2.090909090909091,2.4444444444444446,0.6
288_1,NLB076090_01,NLB178502_01,-5,36,0.02857142857142857,0.25,nan,nan,0.4444444444444444,0.0,16,0.0,nan,-1.4981055884120047,nan,nan,1.6875,nan,0.8055555555555556
288_1,NLB076090_01,NLB179025_01,4,48,-0.0425531914893617,0.0,0.16666666666666666,-0.16666666666666666,0.08333333333333333,0.25,-8,-0.0425531914893617,nan,-2.661879885305784,nan,nan,1.75,1.5833333333333333,0.34615384615384615
288_1,NLB076090_01,NLB179027_01,4,48,-0.02127659574468085,0.0,0.16666666666666666,-0.16666666666666666,0.08333333333333333,0.25,-8,-0.0425531914893617,nan,-2.474094492796906,nan,nan,1.75,1.5,0.34615384615384615
288_1,NLB076090_01,NLB184326_01,-7,42,0.0,0.3,0.2222222222222222,0.07777777777777778,0.23809523809523808,0.21428571428571427,1,-0.04878048780487805,nan,-1.084572392702731,nan,nan,1.5,2.4444444444444446,0.6470588235294118
288_1,NLB076090_01,NLB179446_01,0,40,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.3,0.225,3,-0.05128205128205128,nan,-1.6930612244897958,nan,nan,1.75,2.4444444444444446,0.5510204081632653
288_1,NLB076148_01,NLB126020_01,0,50,0.061224489795918366,0.08333333333333333,nan,nan,0.24,0.0,12,-0.04081632653061224,nan,-2.0726862688457994,nan,nan,2.8181818181818183,nan,0.8
288_1,NLB076148_01,NLB126301_01,0,56,0.0,0.16666666666666666,0.0,0.16666666666666666,0.10714285714285714,0.03571428571428571,4,-0.05454545454545454,nan,-0.045547974711068764,nan,nan,3.3333333333333335,2.0,0.7758620689655172
288_1,NLB076148_01,NLB167288_01,-5,40,0.0,0.22727272727272727,nan,nan,0.55,0.0,22,-0.02564102564102564,nan,-1.3905879310538682,nan,nan,2.2857142857142856,nan,0.75
288_1,NLB076148_01,NLB167288_02,0,40,0.07692307692307693,0.3181818181818182,nan,nan,0.55,0.0,22,-0.02564102564102564,nan,0.5086620605152996,nan,nan,1.6818181818181819,nan,0.375
288_1,NLB076148_01,NLB175621_01,-7,54,0.018867924528301886,0.0,0.375,-0.375,0.14814814814814814,0.14814814814814814,0,-0.03773584905660377,nan,-5.403601367441614,nan,nan,2.375,1.5,0.5161290322580645
288_1,NLB076148_01,NLB175743_01,0,43,0.023809523809523808,0.21052631578947367,0.0,0.21052631578947367,0.4418604651162791,0.09302325581395349,15,-0.023809523809523808,nan,-2.9179970858110487,nan,nan,2.4444444444444446,2.25,0.6808510638297872
288_1,NLB076148_01,NLB180531_01,-7,39,0.0,0.21739130434782608,0.0,0.21739130434782608,0.5897435897435898,0.05128205128205128,21,0.0,nan,-2.04957852330817,nan,nan,2.1818181818181817,2.0,0.7317073170731707
288_1,NLB076148_01,NLB151493_01,-7,39,0.0,0.21739130434782608,0.0,0.21739130434782608,0.5897435897435898,0.07692307692307693,20,0.0,nan,-2.04957852330817,nan,nan,2.1818181818181817,2.0,0.7142857142857143
288_1,NLB076148_01,NLB180773_01,0,53,-0.019230769230769232,0.1111111111111111,0.0,0.1111111111111111,0.16981132075471697,0.018867924528301886,8,-0.038461538461538464,nan,-3.5911168766987895,nan,nan,2.375,3.0,0.7592592592592593
288_1,NLB076148_01,NLB179351_01,-7,53,-0.019230769230769232,0.0,0.0,0.0,0.16981132075471697,0.018867924528301886,8,0.0,nan,-2.0004067970796258,nan,nan,3.125,2.0,0.8518518518518519
288_1,NLB076148_01,NLB176036_01,0,48,0.0,0.14285714285714285,0.0,0.14285714285714285,0.2916666666666667,0.041666666666666664,12,-0.0425531914893617,nan,-1.7506203103046254,nan,nan,1.9230769230769231,1.0,0.82
288_1,NLB076148_01,NLB178502_01,-5,36,0.02857142857142857,0.23076923076923078,nan,nan,0.7222222222222222,0.0,26,0.0,nan,-1.4412691269126916,nan,nan,2.08,nan,0.75
288_1,NLB076148_01,NLB179025_01,4,58,-0.03508771929824561,0.0,0.0,0.0,0.06896551724137931,0.034482758620689655,2,-0.03508771929824561,nan,-3.4283594283436423,nan,nan,4.333333333333333,2.0,0.31666666666666665
288_1,NLB076148_01,NLB179027_01,4,55,-0.018518518518518517,0.0,0.2,-0.2,0.12727272727272726,0.09090909090909091,2,-0.037037037037037035,nan,-3.66309452604063,nan,nan,3.0,1.2,0.4166666666666667
288_1,NLB076148_01,NLB184326_01,-7,49,0.0,0.15384615384615385,0.0,0.15384615384615385,0.2653061224489796,0.04081632653061224,11,-0.041666666666666664,nan,-2.3324686060822915,nan,nan,2.0,1.0,0.7647058823529411
288_1,NLB076148_01,NLB179446_01,0,47,0.0,0.2,0.0,0.2,0.3191489361702128,0.0425531914893617,13,-0.043478260869565216,nan,-1.752012345924585,nan,nan,1.8571428571428572,1.0,0.8163265306122449
288_1,NLB076381_01,NLB126020_01,0,50,0.061224489795918366,0.2,nan,nan,0.2,0.0,10,-0.04081632653061224,nan,-3.12909042106246,nan,nan,2.5,nan,0.74
288_1,NLB076381_01,NLB126301_01,0,57,0.0,0.0,0.0,0.0,0.05263157894736842,0.017543859649122806,2,-0.05357142857142857,nan,-0.17304424099555948,nan,nan,3.6666666666666665,2.0,0.7586206896551724
288_1,NLB076381_01,NLB167288_01,-5,40,0.0,0.3,nan,nan,0.5,0.0,20,-0.02564102564102564,nan,-2.153325853297803,nan,nan,2.15,nan,0.65
288_1,NLB076381_01,NLB167288_02,0,40,0.1282051282051282,0.35,nan,nan,0.5,0.0,20,-0.02564102564102564,nan,-2.009565846163117,nan,nan,1.75,nan,0.375
288_1,NLB076381_01,NLB175621_01,-7,53,0.0,0.14285714285714285,0.3333333333333333,-0.19047619047619047,0.1320754716981132,0.16981132075471697,-2,-0.038461538461538464,nan,-4.639826971846808,nan,nan,2.142857142857143,2.0,0.55
288_1,NLB076381_01,NLB175743_01,0,44,0.023255813953488372,0.375,0.0,0.375,0.36363636363636365,0.06818181818181818,13,-0.023255813953488372,nan,-3.8579079208776017,nan,nan,2.0,2.6666666666666665,0.574468085106383
288_1,NLB076381_01,NLB180531_01,-7,40,0.0,0.35,0.0,0.35,0.5,0.025,19,0.0,nan,-1.2043093448988853,nan,nan,1.85,2.0,0.6585365853658537
288_1,NLB076381_01,NLB151493_01,-7,41,0.0,0.3157894736842105,0.0,0.3157894736842105,0.4634146341463415,0.024390243902439025,18,0.0,nan,-1.9178586513544669,nan,nan,1.9473684210526316,2.0,0.6190476190476191
288_1,NLB076381_01,NLB180773_01,0,54,-0.018867924528301886,0.16666666666666666,nan,nan,0.1111111111111111,0.0,6,-0.03773584905660377,nan,-3.9509645378576113,nan,nan,1.8333333333333333,nan,0.7037037037037037
288_1,NLB076381_01,NLB179351_01,-7,54,0.018867924528301886,0.0,nan,nan,0.1111111111111111,0.0,6,0.0,nan,-2.182130184542751,nan,nan,3.5,nan,0.6666666666666666
288_1,NLB076381_01,NLB176036_01,0,50,0.0,0.2,nan,nan,0.2,0.0,10,-0.04081632653061224,nan,-2.8065591193774906,nan,nan,2.8,nan,0.62
288_1,NLB076381_01,NLB178502_01,-5,36,0.02857142857142857,0.3333333333333333,nan,nan,0.6666666666666666,0.0,24,0.0,nan,-1.8065520015787955,nan,nan,1.6666666666666667,nan,0.75
288_1,NLB076381_01,NLB179025_01,4,55,-0.05555555555555555,0.0,0.4,-0.4,0.09090909090909091,0.09090909090909091,0,-0.037037037037037035,nan,-4.44344972673847,nan,nan,2.4,1.2,0.3
288_1,NLB076381_01,NLB179027_01,4,55,-0.05555555555555555,0.0,0.4,-0.4,0.09090909090909091,0.09090909090909091,0,-0.037037037037037035,nan,-4.311906885275893,nan,nan,2.4,1.2,0.3
288_1,NLB076381_01,NLB184326_01,-7,51,0.0,0.3333333333333333,nan,nan,0.17647058823529413,0.0,9,-0.04,nan,-2.547237468683662,nan,nan,1.8888888888888888,nan,0.6666666666666666
288_1,NLB076381_01,NLB179446_01,0,48,0.0,0.3333333333333333,0.0,0.3333333333333333,0.25,0.020833333333333332,11,-0.0425531914893617,nan,-2.742208764228315,nan,nan,1.9166666666666667,1.0,0.6326530612244898
288_1,NLB076442_01,NLB126020_01,-2,46,0.044444444444444446,0.3333333333333333,0.0,0.3333333333333333,0.2608695652173913,0.08695652173913043,8,-0.044444444444444446,nan,-3.4005010171767904,nan,nan,2.0,2.25,0.4
288_1,NLB076442_01,NLB126301_01,-2,53,-0.038461538461538464,0.4,0.0,0.4,0.09433962264150944,0.09433962264150944,0,-0.057692307692307696,nan,-0.45718862767442,nan,nan,1.2,1.8,0.3275862068965517
288_1,NLB076442_01,NLB167288_01,-7,39,0.0,0.2631578947368421,0.0,0.2631578947368421,0.48717948717948717,0.02564102564102564,18,-0.02631578947368421,nan,-2.001212942475256,nan,nan,2.5789473684210527,2.0,0.45
288_1,NLB076442_01,NLB167288_02,-3,40,0.23076923076923078,0.2777777777777778,nan,nan,0.45,0.0,18,-0.02564102564102564,nan,-1.5019215525693976,nan,nan,2.8823529411764706,nan,0.45
288_1,NLB076442_01,NLB175621_01,-9,55,-0.037037037037037035,0.0,0.42857142857142855,-0.42857142857142855,0.05454545454545454,0.12727272727272726,-4,-0.037037037037037035,nan,-5.537525264534539,nan,nan,1.3333333333333333,1.5714285714285714,0.3793103448275862
288_1,NLB076442_01,NLB175743_01,-2,46,-0.06666666666666667,0.25,0.0,0.25,0.2608695652173913,0.021739130434782608,11,-0.022222222222222223,nan,-3.250412089564809,nan,nan,2.0,3.0,0.3191489361702128
288_1,NLB076442_01,NLB180531_01,-9,41,0.0,0.29411764705882354,nan,nan,0.4146341463414634,0.0,17,0.0,nan,-1.3187626868425908,nan,nan,2.176470588235294,nan,0.4634146341463415
288_1,NLB076442_01,NLB151493_01,-9,42,0.0,0.3125,nan,nan,0.38095238095238093,0.0,16,0.0,nan,-1.4474500977896594,nan,nan,2.125,nan,0.42857142857142855
288_1,NLB076442_01,NLB180773_01,-2,50,-0.08163265306122448,0.25,0.25,0.0,0.16,0.08,4,-0.04081632653061224,nan,-1.7402027073487139,nan,nan,1.5,2.25,0.3333333333333333
288_1,NLB076442_01,NLB179351_01,-9,52,-0.0196078431372549,0.16666666666666666,0.0,0.16666666666666666,0.11538461538461539,0.038461538461538464,4,0.0,nan,-1.8538407227330351,nan,nan,3.1666666666666665,2.0,0.2962962962962963
288_1,NLB076442_01,NLB176036_01,-2,49,-0.020833333333333332,0.3333333333333333,0.0,0.3333333333333333,0.1836734693877551,0.02040816326530612,8,-0.041666666666666664,nan,-1.439612709098013,nan,nan,1.7777777777777777,1.0,0.32
288_1,NLB076442_01,NLB178502_01,-7,36,-0.05714285714285714,0.2727272727272727,nan,nan,0.6111111111111112,0.0,22,0.0,nan,-1.2030358897067728,nan,nan,1.8636363636363635,nan,0.4444444444444444
288_1,NLB076442_01,NLB179025_01,2,54,-0.09433962264150944,0.0,0.0,0.0,0.07407407407407407,0.1111111111111111,-2,-0.03773584905660377,nan,-2.2413633065390095,nan,nan,2.25,1.5,0.6896551724137931
288_1,NLB076442_01,NLB179027_01,2,54,-0.09433962264150944,0.0,0.0,0.0,0.07407407407407407,0.1111111111111111,-2,-0.03773584905660377,nan,-2.2413633065390095,nan,nan,2.25,1.3333333333333333,0.6896551724137931
288_1,NLB076442_01,NLB184326_01,-9,50,-0.04081632653061224,0.375,0.0,0.375,0.16,0.02,7,-0.04081632653061224,nan,-1.0421252938323187,nan,nan,1.375,1.0,0.3137254901960784
288_1,NLB076442_01,NLB179446_01,-2,47,-0.021739130434782608,0.36363636363636365,0.0,0.36363636363636365,0.23404255319148937,0.0425531914893617,9,-0.043478260869565216,nan,-0.9791140705994835,nan,nan,1.9090909090909092,1.0,0.2857142857142857
288_1,NLB072854_01,NLB126020_01,0,40,0.0,0.3333333333333333,0.4,-0.06666666666666671,0.075,0.25,-7,-0.05128205128205128,nan,-2.2876928906484775,nan,nan,2.0,2.6,0.6511627906976745
288_1,NLB072854_01,NLB126301_01,0,42,-0.024390243902439025,0.0,0.3125,-0.3125,0.023809523809523808,0.38095238095238093,-15,-0.07317073170731707,nan,-1.5123147572110283,nan,nan,3.0,2.0,0.6046511627906976
288_1,NLB072854_01,NLB167288_01,-5,38,-0.02702702702702703,0.4,0.0,0.4,0.13157894736842105,0.05263157894736842,3,-0.02702702702702703,nan,-2.9745010909901737,nan,nan,1.4,1.5,0.575
288_1,NLB072854_01,NLB167288_02,0,38,0.08108108108108109,0.2,0.0,0.2,0.13157894736842105,0.05263157894736842,3,-0.02702702702702703,nan,-0.6067061657660007,nan,nan,1.6,3.0,0.275
288_1,NLB072854_01,NLB175621_01,-7,42,0.0,0.0,0.4,-0.4,0.023809523809523808,0.47619047619047616,-19,-0.04878048780487805,nan,-1.9833630332889067,nan,nan,4.0,1.55,0.7209302325581395
288_1,NLB072854_01,NLB175743_01,0,41,0.0,0.5,0.0,0.5,0.04878048780487805,0.14634146341463414,-4,-0.025,nan,-4.129114666219951,nan,nan,2.0,2.5,0.5813953488372093
288_1,NLB072854_01,NLB180531_01,-7,38,0.0,0.0,0.0,0.0,0.13157894736842105,0.07894736842105263,2,0.0,nan,-2.052218255991841,nan,nan,1.8,1.3333333333333333,0.6829268292682927
288_1,NLB072854_01,NLB151493_01,-7,39,-0.05263157894736842,0.0,0.0,0.0,0.10256410256410256,0.07692307692307693,1,0.0,nan,-3.300646551724137,nan,nan,2.0,1.3333333333333333,0.6666666666666666
288_1,NLB072854_01,NLB180773_01,0,40,0.02564102564102564,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.075,0.35,-11,-0.05128205128205128,nan,-1.716279069767442,nan,nan,2.0,1.5,0.7674418604651163
288_1,NLB072854_01,NLB179351_01,-7,39,0.02631578947368421,0.0,0.26666666666666666,-0.26666666666666666,0.10256410256410256,0.38461538461538464,-11,0.0,nan,-0.015586609336609237,nan,nan,2.75,1.5333333333333334,0.7906976744186046
288_1,NLB072854_01,NLB176036_01,0,37,-0.027777777777777776,0.16666666666666666,0.3076923076923077,-0.14102564102564105,0.16216216216216217,0.35135135135135137,-7,-0.05555555555555555,nan,-3.371796876527043,nan,nan,1.8333333333333333,2.076923076923077,0.6046511627906976
288_1,NLB072854_01,NLB178502_01,-5,34,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2647058823529412,0.058823529411764705,7,0.0,nan,-1.9184881935814022,nan,nan,1.5555555555555556,4.0,0.7222222222222222
288_1,NLB072854_01,NLB179025_01,4,41,-0.025,0.0,0.42105263157894735,-0.42105263157894735,0.04878048780487805,0.4634146341463415,-17,-0.05,nan,-3.513758661302903,nan,nan,3.0,1.2105263157894737,0.4418604651162791
288_1,NLB072854_01,NLB179027_01,4,41,-0.025,0.0,0.3684210526315789,-0.3684210526315789,0.04878048780487805,0.4634146341463415,-17,-0.05,nan,-3.57286201569359,nan,nan,3.0,1.263157894736842,0.4186046511627907
288_1,NLB072854_01,NLB184326_01,-7,37,0.027777777777777776,0.0,0.2857142857142857,-0.2857142857142857,0.16216216216216217,0.3783783783783784,-8,-0.05555555555555555,nan,-1.9505289936564436,nan,nan,2.1666666666666665,2.0714285714285716,0.6976744186046512
288_1,NLB072854_01,NLB179446_01,0,42,0.024390243902439025,0.0,0.2857142857142857,-0.2857142857142857,0.023809523809523808,0.16666666666666666,-6,-0.04878048780487805,nan,-6.307500649235782,nan,nan,2.0,1.1428571428571428,0.46511627906976744
288_1,NLB072928_01,NLB126020_01,0,50,0.08163265306122448,0.0,nan,nan,0.02,0.0,1,-0.04081632653061224,nan,-0.4718638949272989,nan,nan,2.0,nan,0.78
288_1,NLB072928_01,NLB126301_01,0,51,-0.06,nan,0.0,nan,0.0,0.13725490196078433,-7,-0.06,nan,-0.1900452488687788,nan,nan,nan,2.8333333333333335,0.7254901960784313
288_1,NLB072928_01,NLB167288_01,-5,40,-0.02564102564102564,0.2727272727272727,nan,nan,0.275,0.0,11,-0.02564102564102564,nan,-2.010576104700644,nan,nan,2.3636363636363638,nan,0.675
288_1,NLB072928_01,NLB167288_02,0,40,0.07692307692307693,0.18181818181818182,nan,nan,0.275,0.0,11,-0.02564102564102564,nan,-0.7155410143862605,nan,nan,1.5,nan,0.325
288_1,NLB072928_01,NLB175621_01,-7,47,0.0,0.0,0.4,-0.4,0.0851063829787234,0.3191489361702128,-11,-0.043478260869565216,nan,-2.223686985867962,nan,nan,2.75,1.3571428571428572,0.5882352941176471
288_1,NLB072928_01,NLB175743_01,0,41,0.0,0.4,0.0,0.4,0.24390243902439024,0.14634146341463414,4,-0.025,nan,-1.9038440763925601,nan,nan,1.8,1.8333333333333333,0.6382978723404256
288_1,NLB072928_01,NLB180531_01,-7,39,0.02631578947368421,0.25,0.0,0.25,0.3076923076923077,0.05128205128205128,10,0.0,nan,-1.3292624846917953,nan,nan,2.25,2.0,0.6585365853658537
288_1,NLB072928_01,NLB151493_01,-7,39,0.02631578947368421,0.25,0.0,0.25,0.3076923076923077,0.07692307692307693,9,0.0,nan,-1.3292624846917953,nan,nan,2.25,2.0,0.6428571428571429
288_1,NLB072928_01,NLB180773_01,0,51,0.02,nan,0.0,nan,0.0,0.058823529411764705,-3,-0.04,nan,-1.8009049773755672,nan,nan,nan,2.0,0.7058823529411765
288_1,NLB072928_01,NLB179351_01,-7,51,0.04,nan,0.3333333333333333,nan,0.0,0.058823529411764705,-3,0.0,nan,-0.24886877828054427,nan,nan,nan,1.3333333333333333,0.7450980392156863
288_1,NLB072928_01,NLB176036_01,0,47,0.021739130434782608,0.25,0.0,0.25,0.0851063829787234,0.06382978723404255,1,-0.043478260869565216,nan,-0.5690721031586351,nan,nan,2.5,2.0,0.74
288_1,NLB072928_01,NLB178502_01,-5,35,0.0,0.3125,0.0,0.3125,0.45714285714285713,0.02857142857142857,15,0.0,nan,-0.49707492334606024,nan,nan,1.6875,1.0,0.7222222222222222
288_1,NLB072928_01,NLB179025_01,4,46,-0.022222222222222223,0.2,0.21428571428571427,-0.014285714285714263,0.10869565217391304,0.30434782608695654,-9,-0.044444444444444446,nan,-2.0671472022379365,nan,nan,2.2,1.6923076923076923,0.39215686274509803
288_1,NLB072928_01,NLB179027_01,4,46,-0.022222222222222223,0.2,0.21428571428571427,-0.014285714285714263,0.10869565217391304,0.30434782608695654,-9,-0.044444444444444446,nan,-1.838174056098992,nan,nan,2.2,1.6923076923076923,0.39215686274509803
288_1,NLB072928_01,NLB184326_01,-7,48,0.02127659574468085,0.0,0.0,0.0,0.0625,0.0625,0,-0.0425531914893617,nan,-0.6513243595310462,nan,nan,2.0,2.0,0.6470588235294118
288_1,NLB072928_01,NLB179446_01,0,45,0.022727272727272728,0.16666666666666666,0.0,0.16666666666666666,0.13333333333333333,0.08888888888888889,2,-0.045454545454545456,nan,-0.6101827461310482,nan,nan,1.5,1.75,0.7142857142857143
288_1,NLB073446_01,NLB126020_01,-2,26,0.04,nan,0.2916666666666667,nan,0.0,0.9230769230769231,-24,-0.08,nan,-1.5470085470085477,nan,nan,nan,2.5416666666666665,0.5769230769230769
288_1,NLB073446_01,NLB126301_01,-2,26,0.04,nan,0.3125,nan,0.0,1.2307692307692308,-32,-0.12,nan,-1.2905982905982911,nan,nan,nan,1.6451612903225807,0.5769230769230769
288_1,NLB073446_01,NLB167288_01,-7,26,0.0,nan,0.35714285714285715,nan,0.0,0.5384615384615384,-14,-0.04,nan,-2.0170940170940184,nan,nan,nan,1.2142857142857142,0.6538461538461539
288_1,NLB073446_01,NLB167288_02,-3,26,0.16,nan,0.14285714285714285,nan,0.0,0.5384615384615384,-14,-0.04,nan,-0.9914529914529926,nan,nan,nan,2.8461538461538463,0.5384615384615384
288_1,NLB073446_01,NLB175621_01,-9,26,0.04,nan,0.5,nan,0.0,1.3846153846153846,-36,-0.08,nan,-0.03418803418803398,nan,nan,nan,1.3611111111111112,0.6923076923076923
288_1,NLB073446_01,NLB175743_01,-2,26,0.0,nan,0.23809523809523808,nan,0.0,0.8076923076923077,-21,-0.04,nan,-0.9914529914529921,nan,nan,nan,1.7142857142857142,0.6538461538461539
